Incident energy ; σ(E)
291.731 ; 19.92827
291.7744 ; 19.89973
291.7961 ; 19.90207
291.8177 ; 19.91887
291.8394 ; 19.95355
291.861 ; 20.00966
291.8827 ; 20.09228
291.9043 ; 20.20598
291.926 ; 20.35797
291.9476 ; 20.55383
291.9693 ; 20.80332
291.9909 ; 21.1129
292.0126 ; 21.49511
292.0342 ; 21.9568
292.0559 ; 22.51334
292.0775 ; 23.17104
292.0961 ; 23.8292
292.1147 ; 24.58006
292.1333 ; 25.43073
292.1518 ; 26.38242
292.1704 ; 27.4514
292.1889 ; 28.63122
292.226 ; 31.3618
292.2632 ; 34.59651
292.3003 ; 38.30058
292.3374 ; 42.42785
292.3745 ; 46.88325
292.4445 ; 55.67344
292.5145 ; 63.88614
292.5501 ; 67.38316
292.5856 ; 70.17779
292.5986 ; 70.99814
292.6349 ; 72.64503
292.663 ; 73.22633
292.6791 ; 73.27668
292.7188 ; 72.52113
292.7745 ; 69.47086
292.8278 ; 64.72995
292.8811 ; 58.75386
292.9968 ; 44.43106
293.0258 ; 41.04006
293.0547 ; 37.86552
293.0836 ; 34.93306
293.1125 ; 32.26623
293.1438 ; 29.68974
293.1751 ; 27.43637
293.2064 ; 25.49318
293.2377 ; 23.83836
293.2534 ; 23.10839
293.269 ; 22.44433
293.2847 ; 21.83373
293.3003 ; 21.28046
293.316 ; 20.77347
293.3316 ; 20.31537
293.3472 ; 19.89906
293.3628 ; 19.52096
293.3785 ; 19.17557
293.3941 ; 18.86403
293.4098 ; 18.57928
293.4254 ; 18.3221
293.4567 ; 17.87325
293.4879 ; 17.49999
293.5192 ; 17.18457
293.5505 ; 16.91582
293.5818 ; 16.68377
293.613 ; 16.48117
293.6455 ; 16.29412
293.6779 ; 16.12687
293.7427 ; 15.83517
293.8076 ; 15.58372
293.8724 ; 15.36093
293.9373 ; 15.15863
294.0021 ; 14.97273
294.1317 ; 14.63731
294.2614 ; 14.33779
294.391 ; 14.06522
294.5207 ; 13.81334
294.6503 ; 13.57865
294.8064 ; 13.31469
294.9624 ; 13.06817
295.1185 ; 12.83653
295.2745 ; 12.61917
295.3526 ; 12.51586
295.4306 ; 12.41686
295.5086 ; 12.32285
295.5866 ; 12.23544
295.6646 ; 12.15792
295.7426 ; 12.09746
295.7816 ; 12.07805
295.8206 ; 12.07008
295.8596 ; 12.07865
295.8986 ; 12.11122
295.9272 ; 12.15635
295.9557 ; 12.22533
295.9842 ; 12.32527
296.0127 ; 12.46485
296.0412 ; 12.65468
296.0697 ; 12.90754
296.0982 ; 13.23843
296.1267 ; 13.66468
296.1552 ; 14.20578
296.1837 ; 14.8831
296.2122 ; 15.71932
296.2407 ; 16.73764
296.2692 ; 17.9607
296.2977 ; 19.40923
296.3262 ; 21.1004
296.3547 ; 23.04612
296.3817 ; 25.12862
296.4087 ; 27.44051
296.4627 ; 32.69563
296.5167 ; 38.60028
296.5707 ; 44.78505
296.6277 ; 51.05995
296.6847 ; 56.40962
296.7267 ; 59.37767
296.7771 ; 61.52161
296.801 ; 61.93461
296.8202 ; 61.97375
296.8673 ; 60.97466
296.9092 ; 58.85737
296.9511 ; 55.74938
297.0229 ; 48.78223
297.0946 ; 40.88538
297.1665 ; 33.22919
297.2024 ; 29.78384
297.2383 ; 26.68018
297.2742 ; 23.94974
297.3101 ; 21.59918
297.3281 ; 20.56009
297.346 ; 19.61528
297.364 ; 18.75032
297.3819 ; 17.97043
297.3999 ; 17.26204
297.4178 ; 16.62796
297.4358 ; 16.05587
297.4537 ; 15.5469
297.4717 ; 15.09015
297.4896 ; 14.6857
297.5076 ; 14.32419
297.5255 ; 14.00509
297.5435 ; 13.72055
297.5614 ; 13.46978
297.5973 ; 13.04946
297.6332 ; 12.71906
297.669 ; 12.45923
297.7009 ; 12.2738
297.7328 ; 12.12334
297.7647 ; 12.00202
297.7966 ; 11.90603
297.8306 ; 11.82938
297.8645 ; 11.77919
297.8984 ; 11.75738
297.9323 ; 11.76887
297.9662 ; 11.8218
298.0001 ; 11.92836
298.034 ; 12.1059
298.0679 ; 12.37821
298.1018 ; 12.77704
298.1188 ; 13.03725
298.1357 ; 13.34377
298.1527 ; 13.70722
298.1696 ; 14.13098
298.1866 ; 14.62866
298.2035 ; 15.20372
298.2205 ; 15.87321
298.2374 ; 16.64024
298.2544 ; 17.52575
298.2713 ; 18.53178
298.2883 ; 19.68348
298.3052 ; 20.9809
298.3222 ; 22.45351
298.3391 ; 24.09814
298.3571 ; 26.06374
298.375 ; 28.25333
298.393 ; 30.70709
298.4109 ; 33.41217
298.4468 ; 39.68259
298.4827 ; 47.13728
298.5186 ; 55.79701
298.5545 ; 65.61442
298.5904 ; 76.46071
298.6263 ; 88.11739
298.6901 ; 109.8223
298.7539 ; 130.7409
298.7898 ; 141.1373
298.8257 ; 149.9291
298.8696 ; 157.8791
298.8969 ; 161.0196
298.9242 ; 162.6611
298.9349 ; 162.8846
298.9694 ; 161.9899
299.0038 ; 158.7076
299.0467 ; 151.554
299.0896 ; 141.5424
299.1632 ; 119.8799
299.2367 ; 96.11547
299.2705 ; 85.49298
299.3042 ; 75.48077
299.3379 ; 66.23944
299.3716 ; 57.89473
299.4054 ; 50.48979
299.4391 ; 44.07818
299.4728 ; 38.60306
299.4897 ; 36.19041
299.5065 ; 33.99919
299.5265 ; 31.64433
299.5464 ; 29.55612
299.5663 ; 27.70168
299.5862 ; 26.06046
299.6062 ; 24.60537
299.6261 ; 23.33129
299.646 ; 22.21181
299.6659 ; 21.22943
299.6859 ; 20.36387
299.7058 ; 19.60886
299.7257 ; 18.9463
299.7456 ; 18.36409
299.7656 ; 17.84902
299.7855 ; 17.39669
299.8054 ; 16.99602
299.8253 ; 16.63976
299.8652 ; 16.0348
299.905 ; 15.54444
299.9449 ; 15.1367
299.9847 ; 14.7925
300.0246 ; 14.49501
300.0644 ; 14.235
300.1441 ; 13.79612
300.2422 ; 13.36209
300.3403 ; 13.01019
300.4384 ; 12.72009
300.5427 ; 12.46748
300.6469 ; 12.26755
300.7511 ; 12.12203
300.8032 ; 12.0727
300.8553 ; 12.04224
300.9075 ; 12.03477
300.9596 ; 12.05665
301.0117 ; 12.1177
301.0638 ; 12.23363
301.1159 ; 12.42974
301.168 ; 12.74709
301.1941 ; 12.97104
301.2201 ; 13.25173
301.2462 ; 13.60572
301.2722 ; 14.0481
301.2983 ; 14.60429
301.3244 ; 15.29973
301.3505 ; 16.16691
301.3765 ; 17.23998
301.4026 ; 18.57259
301.4286 ; 20.20683
301.4547 ; 22.21525
301.4807 ; 24.64925
301.5068 ; 27.60131
301.5328 ; 31.12759
301.5589 ; 35.33805
301.5849 ; 40.28404
301.611 ; 46.08565
301.637 ; 52.77413
301.6631 ; 60.46655
301.6891 ; 69.15377
301.7137 ; 78.34092
301.7382 ; 88.42938
301.7627 ; 99.43325
301.7872 ; 111.3036
301.8363 ; 137.3504
301.8853 ; 165.4438
301.9375 ; 195.9754
301.9896 ; 224.82
302.0233 ; 241.4322
302.0569 ; 255.6136
302.0916 ; 267.1415
302.1262 ; 274.9709
302.1599 ; 278.7429
302.1734 ; 279.147
302.2121 ; 276.7874
302.2508 ; 269.3993
302.2999 ; 253.5791
302.349 ; 232.0136
302.4287 ; 189.803
302.5084 ; 146.0071
302.5452 ; 127.1774
302.582 ; 109.8756
302.6188 ; 94.36985
302.6556 ; 80.78633
302.6924 ; 69.13056
302.7108 ; 64.00085
302.7292 ; 59.31414
302.7476 ; 55.04935
302.766 ; 51.18296
302.7844 ; 47.6898
302.8028 ; 44.54372
302.8213 ; 41.70362
302.8397 ; 39.17365
302.8581 ; 36.91174
302.8765 ; 34.89289
302.8949 ; 33.0933
302.9133 ; 31.49051
302.9317 ; 30.06358
302.9501 ; 28.79314
302.9685 ; 27.66146
302.9869 ; 26.65238
303.0053 ; 25.75133
303.0237 ; 24.94524
303.0605 ; 23.57263
303.0973 ; 22.45652
303.1341 ; 21.53669
303.1709 ; 20.76737
303.2077 ; 20.11418
303.2445 ; 19.55147
303.2813 ; 19.06017
303.3181 ; 18.62605
303.3917 ; 17.88935
303.4776 ; 17.19177
303.5635 ; 16.61817
303.6494 ; 16.13554
303.7353 ; 15.72234
303.8212 ; 15.36363
303.9071 ; 15.04863
303.993 ; 14.76926
304.0788 ; 14.51959
304.2506 ; 14.08941
304.4223 ; 13.7301
304.5941 ; 13.42271
304.7658 ; 13.15537
304.9621 ; 12.88775
305.1584 ; 12.65198
305.4528 ; 12.34414
305.7472 ; 12.07862
305.9558 ; 11.91133
306.1644 ; 11.75968
306.373 ; 11.62381
306.5815 ; 11.50588
306.7901 ; 11.41103
306.8944 ; 11.37551
306.9986 ; 11.35096
307.1029 ; 11.34099
307.2072 ; 11.35122
307.3115 ; 11.39075
307.4157 ; 11.47556
307.4955 ; 11.58968
307.5354 ; 11.67087
307.5752 ; 11.774
307.6151 ; 11.90617
307.655 ; 12.07591
307.6949 ; 12.29475
307.7347 ; 12.57681
307.7746 ; 12.94237
307.8145 ; 13.41413
307.8544 ; 14.01996
307.8942 ; 14.78978
307.9341 ; 15.76256
307.974 ; 16.97291
308.0139 ; 18.45524
308.0537 ; 20.2332
308.0905 ; 22.15864
308.1273 ; 24.35681
308.1641 ; 26.81463
308.2009 ; 29.5013
308.2745 ; 35.34169
308.3481 ; 41.26465
308.4033 ; 45.28843
308.4585 ; 48.59978
308.5131 ; 50.96973
308.5677 ; 52.42005
308.6131 ; 53.07934
308.6685 ; 53.63288
308.6962 ; 54.01594
308.7239 ; 54.61745
308.7501 ; 55.49874
308.7762 ; 56.78818
308.8023 ; 58.59537
308.8284 ; 61.0225
308.8572 ; 64.53109
308.8859 ; 68.99365
308.9147 ; 74.51551
308.9434 ; 81.09556
308.9643 ; 86.56251
308.9931 ; 94.99087
309.0218 ; 104.3354
309.0793 ; 125.2715
309.1629 ; 157.6524
309.1995 ; 170.9221
309.2361 ; 182.6883
309.2936 ; 196.6665
309.323 ; 201.1508
309.3524 ; 203.5977
309.3632 ; 203.965
309.393 ; 203.479
309.4227 ; 200.8321
309.4678 ; 192.9362
309.5129 ; 180.9847
309.5513 ; 168.3203
309.5896 ; 154.125
309.6662 ; 123.8087
309.7339 ; 98.07064
309.7677 ; 86.41349
309.8015 ; 75.80532
309.8354 ; 66.31558
309.8692 ; 58.02958
309.903 ; 50.89224
309.9368 ; 44.83681
309.9538 ; 42.17089
309.9707 ; 39.7546
309.9876 ; 37.55719
310.0045 ; 35.56395
310.0214 ; 33.76007
310.0383 ; 32.13088
310.0552 ; 30.66199
310.0721 ; 29.33954
310.0891 ; 28.14355
310.106 ; 27.07545
310.1229 ; 26.11601
310.1398 ; 25.25421
310.1567 ; 24.47986
310.1736 ; 23.78359
310.2074 ; 22.59193
310.2413 ; 21.61753
310.2751 ; 20.81832
310.3089 ; 20.15334
310.3427 ; 19.59308
310.3765 ; 19.11479
310.4103 ; 18.70108
310.4441 ; 18.33876
310.4779 ; 18.01788
310.5147 ; 17.70689
310.5515 ; 17.42898
310.625 ; 16.95373
310.6618 ; 16.74972
310.6985 ; 16.56667
310.7353 ; 16.40324
310.772 ; 16.26082
310.8088 ; 16.14004
310.8455 ; 16.04373
310.8823 ; 15.97421
310.919 ; 15.93519
310.9558 ; 15.92999
310.9925 ; 15.96198
311.0293 ; 16.03401
311.066 ; 16.14717
311.1019 ; 16.29752
311.1377 ; 16.48413
311.2093 ; 16.94573
311.281 ; 17.46502
311.3526 ; 17.93991
311.3867 ; 18.11815
311.4207 ; 18.24978
311.4243 ; 18.26064
311.4333 ; 18.28501
311.4422 ; 18.30511
311.4601 ; 18.33309
311.4655 ; 18.33818
311.4854 ; 18.34307
311.4923 ; 18.33961
311.5036 ; 18.32816
311.5287 ; 18.27691
311.5787 ; 18.07143
311.6412 ; 17.64237
311.7036 ; 17.07338
311.7869 ; 16.21168
311.8286 ; 15.78034
311.8702 ; 15.37094
311.9119 ; 14.9922
311.9535 ; 14.65231
311.9952 ; 14.35213
312.0368 ; 14.09238
312.0589 ; 13.96955
312.0809 ; 13.85695
312.1249 ; 13.65781
312.169 ; 13.48804
312.213 ; 13.34243
312.2571 ; 13.2149
312.3011 ; 13.10148
312.3452 ; 12.99801
312.3892 ; 12.90221
312.4773 ; 12.72544
312.5654 ; 12.56221
312.6535 ; 12.41034
312.7416 ; 12.27366
312.8167 ; 12.17897
312.8543 ; 12.14521
312.8918 ; 12.12639
312.9294 ; 12.12961
312.9669 ; 12.16564
313.0044 ; 12.25034
313.0419 ; 12.40686
313.0607 ; 12.52224
313.0795 ; 12.66906
313.0983 ; 12.85354
313.117 ; 13.08163
313.1358 ; 13.36417
313.1546 ; 13.70979
313.1734 ; 14.12962
313.1921 ; 14.63334
313.2109 ; 15.24051
313.2297 ; 15.96456
313.2485 ; 16.82309
313.2672 ; 17.82954
313.286 ; 19.01553
313.3047 ; 20.39069
313.3235 ; 21.99349
313.3422 ; 23.83162
313.361 ; 25.95049
313.3798 ; 28.36725
313.3986 ; 31.10819
313.4173 ; 34.18153
313.4361 ; 37.64445
313.4549 ; 41.50387
313.4737 ; 45.77943
313.4924 ; 50.46092
313.53 ; 61.20855
313.5675 ; 73.712
313.605 ; 87.90871
313.6425 ; 103.5783
313.7069 ; 132.8006
313.7712 ; 162.4165
313.8088 ; 178.5193
313.8463 ; 192.7426
313.9026 ; 209.0984
313.932 ; 214.6787
313.9688 ; 218.4182
313.9725 ; 218.5869
313.9763 ; 218.7202
313.9865 ; 218.8778
313.9967 ; 218.7436
314.017 ; 217.6144
314.0476 ; 213.7986
314.0782 ; 207.5934
314.1278 ; 193.1288
314.1773 ; 174.5294
314.2648 ; 136.5994
314.3085 ; 117.5278
314.3522 ; 99.57572
314.396 ; 83.32118
314.4179 ; 75.96981
314.4397 ; 69.20101
314.4616 ; 62.96237
314.4834 ; 57.30891
314.5053 ; 52.17676
314.5271 ; 47.59269
314.549 ; 43.48789
314.5709 ; 39.85291
314.5928 ; 36.65275
314.6146 ; 33.86251
314.6365 ; 31.41921
314.6583 ; 29.30837
314.6802 ; 27.4748
314.702 ; 25.90141
314.7239 ; 24.542
314.7458 ; 23.37504
314.7677 ; 22.37393
314.7895 ; 21.51849
314.8114 ; 20.77989
314.8333 ; 20.14387
314.8552 ; 19.59442
314.877 ; 19.11978
314.8989 ; 18.7039
314.9208 ; 18.33917
314.9427 ; 18.01722
314.9645 ; 17.7323
315.0082 ; 17.24596
315.0519 ; 16.84501
315.0957 ; 16.50487
315.1394 ; 16.211
315.1831 ; 15.95164
315.2268 ; 15.71926
315.3143 ; 15.31536
315.4017 ; 14.97266
315.4949 ; 14.65617
315.5882 ; 14.37806
315.6815 ; 14.13088
315.7748 ; 13.91052
315.8681 ; 13.71805
315.9148 ; 13.63533
315.9614 ; 13.56617
316.0081 ; 13.51669
316.0547 ; 13.49776
316.0781 ; 13.50479
316.1014 ; 13.52652
316.1247 ; 13.56661
316.148 ; 13.62952
316.1714 ; 13.72112
316.1947 ; 13.84712
316.218 ; 14.01554
316.2413 ; 14.23541
316.2647 ; 14.51852
316.288 ; 14.87441
316.3113 ; 15.31761
316.3346 ; 15.86307
316.3579 ; 16.52708
316.3812 ; 17.32718
316.4045 ; 18.28177
316.4278 ; 19.40979
316.4468 ; 20.47117
316.4657 ; 21.66377
316.4847 ; 23.00963
316.5036 ; 24.50312
316.5415 ; 27.99119
316.5794 ; 32.16792
316.6173 ; 37.03906
316.6552 ; 42.56609
316.731 ; 55.16915
316.801 ; 67.581
316.8709 ; 79.04483
316.903 ; 83.49273
316.935 ; 87.18132
316.9729 ; 90.3966
317.0034 ; 91.9646
317.0193 ; 92.39988
317.0313 ; 92.55149
317.0803 ; 91.59473
317.1383 ; 87.37876
317.1915 ; 81.06739
317.2446 ; 73.1424
317.351 ; 55.47533
317.4042 ; 47.11755
317.4308 ; 43.27748
317.4573 ; 39.7264
317.4851 ; 36.31944
317.5129 ; 33.25018
317.5407 ; 30.51895
317.5685 ; 28.11631
317.5963 ; 26.02525
317.6241 ; 24.2232
317.6519 ; 22.68408
317.6796 ; 21.38425
317.7074 ; 20.28609
317.7352 ; 19.36711
317.763 ; 18.60134
317.7907 ; 17.96703
317.8185 ; 17.43835
317.8463 ; 16.99911
317.8741 ; 16.63319
317.9018 ; 16.32798
317.926 ; 16.10097
317.9502 ; 15.90433
317.9744 ; 15.73283
317.9985 ; 15.58273
318.0468 ; 15.33051
318.0951 ; 15.12634
318.1435 ; 14.95583
318.1918 ; 14.8104
318.2401 ; 14.68356
318.2884 ; 14.5712
318.4044 ; 14.34518
318.5204 ; 14.16382
318.6364 ; 14.01424
318.7524 ; 13.88865
318.8684 ; 13.78198
318.9844 ; 13.69074
319.2163 ; 13.54526
319.5063 ; 13.41638
319.7963 ; 13.3333
320.0863 ; 13.29003
320.3762 ; 13.28417
320.6662 ; 13.31691
320.8112 ; 13.34916
320.9562 ; 13.39298
321.1012 ; 13.44932
321.2462 ; 13.51948
321.3912 ; 13.60521
321.5361 ; 13.70884
321.6521 ; 13.80692
321.7681 ; 13.92098
321.8841 ; 14.0543
322.0 ; 14.2115
322.1045 ; 14.37961
322.209 ; 14.58087
322.3135 ; 14.82779
322.3657 ; 14.97431
322.4179 ; 15.14126
322.4702 ; 15.33466
322.5224 ; 15.56191
322.5746 ; 15.83547
322.6268 ; 16.17379
322.6791 ; 16.60638
322.7313 ; 17.17597
322.7574 ; 17.53255
322.7835 ; 17.95163
322.8096 ; 18.44729
322.8357 ; 19.03669
322.8619 ; 19.74341
322.888 ; 20.58677
322.9141 ; 21.59837
322.9402 ; 22.81215
322.9664 ; 24.27334
322.9925 ; 26.01536
323.0186 ; 28.09297
323.0447 ; 30.5607
323.0709 ; 33.48938
323.097 ; 36.91863
323.1231 ; 40.92198
323.1492 ; 45.56216
323.1753 ; 50.89879
323.2014 ; 56.9854
323.2275 ; 63.866
323.2536 ; 71.57147
323.2781 ; 79.56777
323.3026 ; 88.29826
323.3271 ; 97.73923
323.3516 ; 107.8462
323.4006 ; 129.7669
323.4495 ; 153.1957
323.505 ; 180.18
323.5605 ; 205.5377
323.5964 ; 219.9875
323.6323 ; 232.1859
323.6718 ; 242.3754
323.7112 ; 248.6403
323.735 ; 250.389
323.7509 ; 250.6794
323.8068 ; 246.1638
323.8627 ; 233.6336
323.9267 ; 211.4
323.9907 ; 183.7817
324.0516 ; 155.6284
324.1124 ; 128.3603
324.1428 ; 115.672
324.1732 ; 103.8478
324.2036 ; 92.99713
324.234 ; 83.18092
324.2634 ; 74.68854
324.2928 ; 67.1643
324.3222 ; 60.5669
324.3515 ; 54.85455
324.3809 ; 49.91602
324.4103 ; 45.69274
324.4397 ; 42.10277
324.469 ; 39.07495
324.4984 ; 36.51226
324.5278 ; 34.35542
324.5572 ; 32.54124
324.5865 ; 31.01922
324.6159 ; 29.73199
324.6453 ; 28.64605
324.6747 ; 27.72993
324.704 ; 26.96189
324.7393 ; 26.20494
324.7745 ; 25.6176
324.8098 ; 25.19236
324.845 ; 24.94044
324.8803 ; 24.88238
324.9155 ; 25.05372
324.9508 ; 25.50419
324.9684 ; 25.85181
324.986 ; 26.29285
325.0095 ; 27.04393
325.033 ; 28.00285
325.0565 ; 29.19526
325.08 ; 30.64762
325.1035 ; 32.38638
325.127 ; 34.43701
325.1505 ; 36.82293
325.174 ; 39.56424
325.2064 ; 43.95412
325.2387 ; 49.05231
325.271 ; 54.86401
325.3033 ; 61.34797
325.3679 ; 75.97273
325.4325 ; 91.80273
325.4913 ; 105.8408
325.55 ; 117.9563
325.5677 ; 121.0126
325.6059 ; 126.4011
325.6381 ; 129.4901
325.6704 ; 131.122
325.6771 ; 131.2699
325.7005 ; 131.2667
325.7239 ; 130.4607
325.7776 ; 125.7205
325.8269 ; 118.257
325.8761 ; 108.5564
325.9299 ; 96.36335
325.9836 ; 83.61836
326.0373 ; 71.2732
326.091 ; 60.05875
326.1233 ; 54.05518
326.1556 ; 48.67394
326.1879 ; 43.93006
326.2202 ; 39.81169
326.2525 ; 36.28608
326.2687 ; 34.72652
326.2848 ; 33.30571
326.301 ; 31.99864
326.3171 ; 30.81391
326.3332 ; 29.73545
326.3493 ; 28.75564
326.3655 ; 27.86169
326.3816 ; 27.05725
326.3978 ; 26.32513
326.4139 ; 25.66753
326.4301 ; 25.06977
326.4462 ; 24.53312
326.4623 ; 24.04803
326.4784 ; 23.60927
326.4946 ; 23.20962
326.5107 ; 22.84955
326.543 ; 22.22285
326.5753 ; 21.70096
326.6075 ; 21.2624
326.6497 ; 20.78183
326.6919 ; 20.3808
326.7341 ; 20.0378
326.7763 ; 19.73783
326.8185 ; 19.47049
326.8607 ; 19.22859
326.945 ; 18.80301
327.0294 ; 18.43483
327.1138 ; 18.11073
327.1982 ; 17.82219
327.2825 ; 17.56377
327.4513 ; 17.12055
327.62 ; 16.76021
327.7888 ; 16.47044
327.9575 ; 16.2451
328.1685 ; 16.04964
328.3794 ; 15.95107
328.5904 ; 15.95533
328.8013 ; 16.07194
328.9731 ; 16.25629
329.1448 ; 16.52112
329.4882 ; 17.23394
329.6599 ; 17.60909
329.8316 ; 17.91723
330.0033 ; 18.08679
330.175 ; 18.06037
330.3422 ; 17.82543
330.5094 ; 17.40432
330.6766 ; 16.84863
330.8438 ; 16.22197
331.1782 ; 14.96647
331.3454 ; 14.40111
331.5126 ; 13.89418
331.7089 ; 13.37245
331.9052 ; 12.92078
332.1015 ; 12.52681
332.2978 ; 12.17885
332.396 ; 12.01897
332.4941 ; 11.86745
332.5923 ; 11.72333
332.6904 ; 11.58655
332.7886 ; 11.45692
332.8867 ; 11.33549
332.9849 ; 11.22424
333.034 ; 11.17399
333.083 ; 11.129
333.1321 ; 11.09119
333.1812 ; 11.06412
333.2303 ; 11.05344
333.2793 ; 11.06824
333.3039 ; 11.08953
333.3284 ; 11.1231
333.353 ; 11.17232
333.3775 ; 11.24059
333.4021 ; 11.33312
333.4266 ; 11.45473
333.4511 ; 11.6124
333.4756 ; 11.81401
333.5002 ; 12.06989
333.5247 ; 12.38862
333.5493 ; 12.78502
333.5738 ; 13.26949
333.5984 ; 13.86118
333.6229 ; 14.57167
333.6474 ; 15.4206
333.6719 ; 16.42619
333.6965 ; 17.61219
333.721 ; 18.98734
333.7456 ; 20.5804
333.7701 ; 22.39418
333.7947 ; 24.45672
333.8192 ; 26.76083
333.8437 ; 29.31946
333.8682 ; 32.13217
333.9204 ; 38.93182
333.9725 ; 46.65023
334.0247 ; 54.97522
334.0768 ; 63.3789
334.132 ; 71.7057
334.1872 ; 78.67635
334.1934 ; 79.34185
334.2065 ; 80.65753
334.2195 ; 81.83533
334.2455 ; 83.78118
334.2807 ; 85.47829
334.3006 ; 85.93481
334.3156 ; 86.03325
334.347 ; 85.55576
334.3784 ; 84.17586
334.4199 ; 81.06774
334.4614 ; 76.69313
334.537 ; 66.3973
334.6126 ; 54.72941
334.6882 ; 43.44417
334.726 ; 38.35205
334.7637 ; 33.7709
334.8015 ; 29.72338
334.8392 ; 26.24182
334.8581 ; 24.70039
334.877 ; 23.28974
334.8959 ; 22.00437
334.9147 ; 20.84384
334.9487 ; 19.02169
334.9657 ; 18.23319
334.9827 ; 17.51905
334.9997 ; 16.87379
335.0167 ; 16.29205
335.0337 ; 15.76861
335.0507 ; 15.29852
335.0847 ; 14.49988
335.1187 ; 13.86227
335.1527 ; 13.35733
335.1867 ; 12.96247
335.2169 ; 12.69049
335.2471 ; 12.48442
335.2793 ; 12.33297
335.3114 ; 12.25237
335.3435 ; 12.24765
335.3756 ; 12.33034
335.4077 ; 12.51869
335.4398 ; 12.83855
335.4719 ; 13.32446
335.504 ; 14.02063
335.5201 ; 14.46577
335.5361 ; 14.98193
335.5522 ; 15.58423
335.5682 ; 16.2745
335.5843 ; 17.07143
335.6003 ; 17.97581
335.6164 ; 19.01034
335.6324 ; 20.17403
335.6485 ; 21.49389
335.6645 ; 22.96628
335.6966 ; 26.45568
335.7287 ; 30.74693
335.7608 ; 35.94043
335.7929 ; 42.12489
335.825 ; 49.36882
335.8571 ; 57.71123
335.8892 ; 67.15219
335.9213 ; 77.64419
335.9534 ; 89.08502
336.0176 ; 114.1075
336.1083 ; 150.7085
336.148 ; 165.4164
336.1876 ; 178.2605
336.2291 ; 189.029
336.2707 ; 196.4236
336.3112 ; 199.925
336.3158 ; 200.0811
336.3287 ; 200.2527
336.3415 ; 200.0355
336.3672 ; 198.4466
336.4034 ; 193.6917
336.4396 ; 186.2351
336.5006 ; 168.6569
336.5616 ; 146.8404
336.6684 ; 105.9518
336.7218 ; 87.13689
336.7485 ; 78.5632
336.7751 ; 70.66474
336.8018 ; 63.41837
336.8285 ; 56.86873
336.8552 ; 51.00997
336.8819 ; 45.82004
336.9086 ; 41.26429
336.9353 ; 37.29883
336.962 ; 33.87378
336.9886 ; 30.94621
337.0153 ; 28.44037
337.042 ; 26.3154
337.0687 ; 24.52116
337.0954 ; 23.01115
337.1221 ; 21.74327
337.1488 ; 20.68009
337.1755 ; 19.78902
337.2021 ; 19.04477
337.225 ; 18.50097
337.2479 ; 18.03387
337.2708 ; 17.63335
337.2937 ; 17.29132
337.3166 ; 17.00151
337.3395 ; 16.75942
337.3624 ; 16.56215
337.3852 ; 16.40898
337.4157 ; 16.27209
337.4462 ; 16.21759
337.4748 ; 16.24965
337.5034 ; 16.37414
337.532 ; 16.60673
337.5606 ; 16.96719
337.5892 ; 17.4794
337.6178 ; 18.17132
337.6464 ; 19.07472
337.675 ; 20.22471
337.7036 ; 21.65889
337.7322 ; 23.41624
337.7608 ; 25.53551
337.7894 ; 28.05336
337.818 ; 31.00197
337.8466 ; 34.40651
337.8752 ; 38.28234
337.9037 ; 42.61615
337.9571 ; 51.94728
338.0105 ; 62.62258
338.0639 ; 74.15049
338.1172 ; 85.79003
338.1706 ; 96.69921
338.224 ; 105.9079
338.2736 ; 112.1713
338.3102 ; 115.045
338.34 ; 116.1749
338.355 ; 116.319
338.4084 ; 114.5322
338.4465 ; 111.1701
338.4846 ; 106.2769
338.5465 ; 95.76422
338.6084 ; 83.29276
338.6751 ; 69.29438
338.7085 ; 62.54609
338.7418 ; 56.20077
338.7752 ; 50.33688
338.8085 ; 45.073
338.8418 ; 40.44406
338.8751 ; 36.47766
338.8942 ; 34.50507
338.9132 ; 32.7606
338.9323 ; 31.22357
338.9513 ; 29.90677
338.9704 ; 28.79234
338.9894 ; 27.88749
339.0085 ; 27.17795
339.0275 ; 26.66627
339.0466 ; 26.34214
339.0656 ; 26.20403
339.0847 ; 26.24556
339.1037 ; 26.46133
339.1395 ; 27.32253
339.1752 ; 28.7413
339.2109 ; 30.67551
339.2466 ; 33.0707
339.2824 ; 35.86638
339.3181 ; 38.96105
339.3895 ; 45.63909
339.4467 ; 50.89271
339.5038 ; 55.43484
339.5348 ; 57.41265
339.5657 ; 58.94669
339.5704 ; 59.13793
339.5856 ; 59.676
339.6007 ; 60.08529
339.6264 ; 60.48483
339.6402 ; 60.54181
339.6806 ; 60.07334
339.7376 ; 57.87296
339.7871 ; 54.69546
339.8365 ; 50.64095
339.943 ; 40.46424
339.9962 ; 35.42191
340.0494 ; 30.81337
340.0818 ; 28.29904
340.1141 ; 26.04073
340.1464 ; 24.0383
340.1787 ; 22.28897
340.211 ; 20.78144
340.2433 ; 19.49822
340.2756 ; 18.41774
340.2918 ; 17.94479
340.3079 ; 17.51636
340.3241 ; 17.12412
340.3403 ; 16.76785
340.3565 ; 16.44462
340.3726 ; 16.15336
340.3888 ; 15.88778
340.4049 ; 15.64864
340.4372 ; 15.23413
340.4695 ; 14.89277
340.5018 ; 14.61003
